url_count,ip_url_count,suspicious_tld_count,long_url_count,urgent_count,credential_count,threat_count,reply_to_mismatch,attachment_count,suspicious_attachment_count,text_length,exclamation_count,label
1,1,1,1,4,4,0,1,0,0,355,3,1
5,3,1,0,2,4,5,0,0,0,2387,9,1
3,1,1,2,5,3,5,0,3,2,2018,7,1
8,1,3,4,4,4,4,0,2,2,1234,10,1
7,1,3,0,1,3,2,1,1,1,4260,6,1
5,1,1,5,6,6,1,0,1,0,4190,5,1
1,1,1,0,1,1,0,0,0,0,2001,3,1
3,2,1,1,2,6,1,1,1,1,2452,7,1
7,1,3,0,1,2,4,0,1,0,3640,1,1
5,3,3,2,5,2,1,1,0,0,4418,7,1
2,2,2,2,1,5,5,0,0,0,4068,5,1
7,0,0,5,5,2,5,0,0,0,2987,9,1
5,0,1,0,3,4,1,0,2,0,4192,3,1
2,1,1,2,5,4,5,1,0,0,2999,0,1
6,3,0,4,7,3,3,1,2,2,4690,6,1
7,1,3,3,2,6,2,0,2,2,590,10,1
3,3,1,1,3,3,2,1,2,1,2115,2,1
4,1,0,2,4,3,3,1,0,0,3413,1,1
5,0,1,5,3,2,4,0,2,2,3786,0,1
8,0,2,3,7,3,5,1,2,0,2279,5,1
8,3,1,3,1,1,3,0,0,0,2427,10,1
8,0,3,3,4,4,4,0,2,1,530,1,1
5,3,3,5,7,4,1,1,2,2,2091,4,1
2,0,0,2,2,5,1,0,1,0,415,3,1
2,1,0,0,1,4,0,1,0,0,3738,8,1
2,1,0,0,7,3,5,1,1,1,1121,6,1
4,0,0,2,1,5,1,1,3,0,2457,7,1
7,2,1,0,8,1,1,0,3,3,1458,2,1
2,2,2,2,7,5,4,0,3,0,573,5,1
3,2,0,1,4,4,2,1,2,1,4710,9,1
5,0,1,0,8,2,2,1,3,1,2293,6,1
1,1,0,0,4,6,1,1,0,0,2646,5,1
1,1,1,1,2,4,3,1,0,0,1194,1,1
4,1,1,0,1,5,0,0,2,0,355,2,1
5,0,1,3,1,6,1,0,1,1,3569,6,1
4,2,2,2,3,1,3,1,0,0,3977,5,1
8,1,1,1,4,5,1,0,3,3,4287,10,1
7,1,2,0,4,5,5,0,1,0,766,1,1
5,3,2,4,1,1,1,1,1,1,4391,9,1
6,2,2,4,5,4,4,0,1,1,3448,3,1
3,0,3,3,1,2,2,0,0,0,4143,10,1
6,0,1,3,4,5,2,0,2,2,4769,3,1
7,2,2,3,1,6,4,0,0,0,2173,8,1
8,2,0,7,6,4,2,0,3,1,2717,9,1
6,0,2,2,4,4,3,1,2,0,1921,2,1
5,0,3,1,8,3,5,1,1,0,2386,6,1
3,0,2,1,3,2,2,1,1,0,2002,9,1
1,1,1,0,3,5,5,1,2,1,1882,10,1
8,0,1,7,8,4,1,1,1,0,2506,2,1
4,3,0,4,1,6,1,0,1,0,3221,3,1
4,1,3,0,8,4,2,0,1,0,840,10,1
5,2,0,0,1,4,1,0,2,0,3010,6,1
3,1,1,3,3,1,5,0,3,2,4046,10,1
7,0,2,3,8,4,0,1,2,2,1457,2,1
2,2,1,2,7,5,3,1,3,1,3901,3,1
5,3,3,1,5,3,4,0,2,1,4511,4,1
6,2,0,3,2,2,0,0,1,1,3828,9,1
1,1,1,0,1,2,4,1,3,3,4590,0,1
5,1,2,1,1,6,1,1,2,0,3719,5,1
6,0,2,3,6,2,5,1,1,0,3631,6,1
7,2,1,1,2,2,4,0,2,1,692,4,1
7,3,0,5,8,1,0,1,2,0,707,1,1
3,2,0,2,6,6,0,1,0,0,743,4,1
4,0,0,4,5,2,1,1,1,1,4618,0,1
7,3,1,2,1,6,5,0,1,0,4408,5,1
3,1,3,3,8,3,1,1,0,0,1372,5,1
6,3,3,5,1,6,0,1,0,0,2238,5,1
4,0,3,0,2,3,2,0,2,1,3430,0,1
5,0,3,4,7,6,3,0,2,0,1003,9,1
4,0,0,0,2,5,5,1,3,2,3799,3,1
7,0,1,0,5,1,4,1,1,0,2161,0,1
8,2,1,2,7,6,2,0,2,2,2094,7,1
8,0,1,8,4,4,1,0,2,0,2255,5,1
1,1,1,1,5,4,4,1,2,2,2363,9,1
8,3,0,1,8,5,4,1,2,1,2530,4,1
7,2,1,2,5,6,1,0,1,1,3999,5,1
8,2,0,2,6,1,5,0,0,0,2635,5,1
1,1,1,0,4,2,4,0,1,1,3608,6,1
5,2,3,5,4,1,1,1,3,0,443,7,1
1,0,1,1,2,6,4,0,1,0,4606,8,1
6,3,3,4,2,3,1,1,2,2,1329,6,1
2,2,2,2,8,3,4,1,1,1,2101,3,1
5,1,1,5,2,6,0,1,0,0,3613,5,1
4,0,3,4,7,3,4,0,2,2,1177,4,1
4,1,0,3,7,2,2,1,2,2,1967,2,1
7,2,2,4,7,4,4,1,3,3,1801,1,1
3,1,1,1,4,3,3,1,0,0,3587,9,1
8,2,2,1,2,1,4,0,3,0,1290,5,1
7,0,2,5,4,2,2,0,1,1,3113,2,1
2,0,0,0,6,4,2,0,1,1,611,5,1
8,1,3,2,6,6,4,0,0,0,2214,6,1
2,0,0,1,5,4,2,0,3,1,424,6,1
3,1,2,0,5,3,5,0,2,2,1719,8,1
3,1,3,0,1,2,0,1,1,1,3215,5,1
5,0,2,5,2,2,5,1,3,3,2611,1,1
3,2,1,2,8,5,0,0,3,1,1061,6,1
4,2,2,1,5,6,5,0,1,1,1479,7,1
4,1,1,3,4,1,1,1,2,1,1788,4,1
1,0,0,1,4,1,1,1,0,0,3263,7,1
4,2,2,4,3,4,2,1,3,3,3984,9,1
2,0,0,1,3,3,3,1,2,0,3299,8,1
7,1,3,4,6,2,3,0,1,0,2053,4,1
8,2,1,3,7,1,1,0,3,2,1447,6,1
2,2,2,1,4,3,1,1,3,2,897,10,1
6,3,0,4,6,2,0,0,1,1,1327,7,1
6,2,1,1,1,1,2,0,1,0,3516,0,1
3,3,3,2,3,3,4,0,0,0,1444,1,1
4,0,2,4,7,4,1,1,1,0,1900,4,1
7,2,1,1,5,5,5,1,3,1,3789,2,1
2,1,1,2,1,3,1,0,2,2,2329,1,1
3,1,0,1,8,2,5,1,3,1,3923,2,1
8,0,2,7,6,4,3,0,3,2,941,5,1
4,3,2,4,8,3,2,1,2,1,3918,3,1
1,0,0,1,4,5,1,0,1,0,3197,7,1
6,1,2,4,6,5,4,0,1,0,891,5,1
7,2,0,3,4,4,3,1,1,0,1240,2,1
2,1,1,0,7,2,2,1,1,0,3070,4,1
5,2,2,0,6,1,0,0,0,0,1508,2,1
4,2,2,0,4,1,1,0,2,2,2528,5,1
5,2,3,0,2,2,5,1,0,0,3440,10,1
8,3,0,8,4,2,2,0,1,1,2331,3,1
7,0,2,6,8,2,4,1,2,0,4356,5,1
5,2,1,1,6,3,2,0,0,0,1221,10,1
5,3,0,1,2,1,4,0,1,1,4736,9,1
8,0,2,2,7,6,2,0,1,0,3803,4,1
4,1,1,3,5,1,1,0,2,2,3199,3,1
1,0,0,1,7,1,3,1,0,0,4394,7,1
3,0,0,0,8,2,1,0,3,3,2100,4,1
5,3,0,1,1,1,1,0,1,1,2308,7,1
5,2,3,1,6,6,2,0,1,0,1230,7,1
2,1,2,0,8,1,1,1,2,1,3092,4,1
5,0,1,4,2,4,5,1,3,2,779,7,1
7,2,1,1,6,3,0,1,3,1,2351,1,1
8,0,0,6,7,5,2,1,1,1,1829,3,1
7,2,1,0,4,1,3,1,3,0,3880,6,1
2,2,1,2,5,3,2,0,1,1,2513,10,1
5,1,1,2,3,4,5,0,3,1,1345,10,1
6,2,0,2,8,2,4,0,1,0,3470,9,1
7,0,2,6,2,6,4,0,2,0,748,6,1
1,0,1,1,3,2,5,1,1,1,4137,7,1
5,3,1,2,7,4,0,1,3,0,3620,4,1
8,0,2,1,7,2,5,0,2,1,4525,3,1
5,1,2,1,6,4,2,1,3,2,4460,3,1
5,2,2,3,5,3,4,1,0,0,1790,5,1
2,1,0,2,4,3,5,0,2,0,4536,9,1
5,0,3,5,2,2,1,1,1,1,423,4,1
4,3,0,2,3,6,1,1,0,0,808,1,1
5,1,0,2,7,4,4,1,2,0,474,6,1
7,3,1,6,6,3,4,0,3,3,1938,3,1
1,0,1,1,1,1,4,0,2,1,735,5,1
6,3,2,0,1,5,1,0,0,0,1758,10,1
3,1,2,1,6,6,4,0,2,1,4429,0,1
4,3,2,0,6,3,5,1,2,2,4749,6,1
1,1,1,1,4,2,4,1,3,1,405,4,1
8,2,1,6,3,2,5,0,1,1,568,5,1
3,1,2,0,1,4,2,0,3,0,690,8,1
8,2,3,4,8,3,3,1,0,0,1383,7,1
6,0,2,2,7,5,1,1,2,2,1378,9,1
5,1,2,3,8,5,1,1,2,2,1830,4,1
1,1,0,0,1,6,0,0,0,0,2032,5,1
2,2,0,0,7,4,2,0,1,1,3801,8,1
5,0,2,0,7,2,1,0,0,0,3477,2,1
8,0,3,7,1,5,2,0,3,0,2323,5,1
2,2,2,0,7,3,3,0,1,0,4699,4,1
6,2,0,1,8,1,1,1,2,1,2781,5,1
8,2,2,8,6,6,2,0,1,1,4719,6,1
2,2,0,1,3,2,0,1,3,1,3472,6,1
5,3,2,1,2,5,5,1,3,0,2607,4,1
3,1,1,0,7,5,5,1,1,0,3014,0,1
7,0,3,4,3,4,0,0,0,0,2786,0,1
1,1,0,1,7,2,1,1,3,3,1317,1,1
6,2,3,6,5,6,3,0,1,1,4655,10,1
3,1,1,0,2,6,5,0,3,3,3126,0,1
6,3,0,2,2,1,2,1,0,0,4226,9,1
1,0,1,0,1,2,3,0,1,0,3603,7,1
7,1,0,5,7,4,3,0,0,0,2156,2,1
5,3,1,4,4,1,5,1,1,0,3565,2,1
1,0,1,0,5,3,0,0,3,2,1854,9,1
5,3,3,0,5,1,3,1,1,0,562,4,1
8,2,3,3,7,3,3,1,3,1,4713,3,1
1,0,0,0,2,1,1,0,3,2,833,1,1
5,2,3,5,4,5,1,1,2,1,4745,8,1
1,1,0,1,3,2,0,1,2,2,1438,8,1
8,2,1,7,1,5,2,1,1,1,2235,9,1
3,0,3,2,6,4,1,0,2,0,653,9,1
4,0,2,3,4,3,2,0,3,2,2265,1,1
7,2,0,6,6,5,0,0,2,1,1961,0,1
3,3,2,1,1,2,1,1,1,0,4072,4,1
1,0,0,1,6,1,1,1,1,0,4251,6,1
3,2,1,0,7,2,3,1,1,0,4288,6,1
5,3,2,2,6,4,0,1,3,1,792,7,1
6,0,3,5,6,3,5,1,2,0,2309,1,1
2,1,1,1,6,3,2,1,3,0,3579,1,1
6,0,1,4,1,3,3,0,1,0,2232,4,1
3,1,0,3,3,3,5,0,0,0,3678,2,1
4,0,1,0,5,2,2,1,0,0,2230,5,1
6,3,3,2,2,4,2,0,0,0,2564,8,1
8,2,3,0,5,5,2,0,2,1,1470,5,1
7,2,1,3,6,5,0,0,3,2,3470,5,1
7,0,1,0,4,1,5,0,3,1,4253,6,1
8,2,2,7,6,3,2,1,2,1,2706,9,1
8,2,3,3,7,5,5,0,1,1,4637,4,1
7,2,0,0,6,6,3,1,0,0,2778,8,1
3,3,3,2,6,1,4,0,3,2,3367,3,1
6,3,3,6,3,6,4,0,1,0,1087,4,1
8,0,1,8,1,5,5,0,1,1,631,5,1
5,0,2,5,6,5,4,1,1,0,4073,7,1
6,1,0,4,2,2,5,1,0,0,2720,9,1
6,3,2,6,3,3,1,0,3,3,4911,10,1
1,0,0,1,2,3,4,1,2,1,881,1,1
2,2,0,2,5,1,0,0,2,2,3679,2,1
6,1,3,5,3,4,2,0,2,0,1112,8,1
4,3,2,2,4,5,1,0,0,0,1673,3,1
6,2,0,6,1,3,1,0,0,0,1074,0,1
3,2,1,0,6,1,5,1,1,0,3453,10,1
3,1,0,3,4,1,4,1,1,1,1708,4,1
3,1,2,2,1,3,0,0,3,1,2026,5,1
8,1,2,1,5,3,1,0,0,0,1087,9,1
7,3,3,0,8,5,3,1,1,0,4698,5,1
1,1,0,1,8,6,0,1,2,2,1313,3,1
7,0,1,1,6,5,5,1,2,0,808,6,1
8,1,1,5,5,4,0,1,1,1,1569,10,1
3,2,3,1,3,1,0,0,2,1,4240,3,1
6,1,3,4,1,1,5,1,3,2,1932,6,1
2,0,0,1,7,5,4,0,2,2,2801,3,1
6,1,0,1,1,4,4,1,0,0,1059,8,1
4,0,2,2,5,6,5,1,2,2,2651,7,1
8,2,1,5,5,2,5,1,0,0,2490,5,1
3,2,1,3,3,4,4,1,2,0,3897,1,1
3,1,3,1,3,2,2,0,2,1,2975,5,1
1,0,1,0,5,5,4,0,3,0,4002,2,1
3,2,2,2,7,6,2,1,1,1,2061,2,1
8,2,0,0,6,6,1,1,2,1,2469,5,1
8,0,3,5,7,4,5,1,2,0,4852,1,1
8,0,3,1,5,3,4,1,1,0,4910,7,1
2,1,0,1,5,4,2,0,3,1,372,1,1
8,3,2,2,4,3,2,0,3,1,342,9,1
2,1,2,1,1,3,4,0,0,0,788,0,1
1,1,1,1,4,5,4,1,0,0,3552,5,1
4,3,1,3,8,4,4,0,3,3,2756,9,1
3,2,1,0,8,2,0,0,2,1,3662,3,1
4,2,1,2,6,4,0,1,0,0,1556,4,1
5,1,2,2,5,4,1,0,3,2,3222,3,1
4,0,0,4,2,2,1,1,2,1,2185,1,1
4,3,0,4,7,5,1,1,1,0,3679,6,1
1,1,1,0,1,4,5,1,2,2,1774,4,1
5,2,2,2,2,5,1,1,0,0,2128,1,1
5,3,2,2,1,3,1,0,3,2,3882,7,1
5,3,3,1,7,3,0,1,1,1,4502,0,1
1,1,1,0,3,3,1,1,3,2,1240,7,1
3,1,1,1,8,3,0,1,2,1,4728,7,1
7,3,1,1,1,4,2,0,3,2,3438,8,1
7,0,1,2,4,5,2,0,0,0,2456,2,1
3,2,0,3,3,1,1,0,2,1,701,7,1
8,1,1,2,4,1,5,1,3,0,4999,10,1
4,0,0,3,6,2,0,0,3,3,980,7,1
3,1,3,0,3,2,4,0,2,1,3944,2,1
4,1,3,3,6,2,3,0,1,0,4564,1,1
5,1,3,4,4,3,5,1,1,0,3103,7,1
6,0,3,2,2,2,4,1,1,1,4285,6,1
6,3,3,1,3,5,2,1,1,1,4257,1,1
1,1,0,1,4,4,3,1,0,0,1662,9,1
2,0,0,2,4,1,2,0,2,0,3005,8,1
4,2,0,0,6,1,0,1,3,0,1392,2,1
2,1,1,0,2,6,4,0,1,0,2351,7,1
2,0,1,2,8,5,1,0,0,0,4682,5,1
7,0,0,1,3,1,0,0,0,0,4907,4,1
1,0,0,1,4,3,2,1,3,1,815,9,1
1,0,0,1,7,3,3,0,0,0,3444,8,1
7,0,3,6,6,1,4,0,0,0,3966,9,1
8,0,3,7,8,5,0,1,0,0,4620,3,1
4,2,2,0,6,5,0,1,0,0,4174,1,1
5,1,0,4,6,3,4,0,3,2,2668,1,1
2,1,0,2,2,3,2,0,1,0,2064,3,1
8,2,2,0,5,5,5,1,1,0,3592,5,1
8,3,0,5,3,3,5,1,0,0,4351,9,1
5,1,0,0,6,3,0,0,3,2,702,2,1
5,0,1,4,2,6,5,0,0,0,3504,10,1
5,3,2,4,6,2,4,0,1,1,4947,7,1
8,3,1,5,1,5,0,1,0,0,4796,3,1
5,1,0,5,2,5,2,0,2,2,3251,9,1
1,0,0,0,3,3,0,0,2,0,4105,6,1
2,2,2,1,8,2,0,0,1,1,742,8,1
8,0,2,1,8,2,5,0,3,3,1813,1,1
6,1,2,0,7,4,1,0,3,1,3147,8,1
2,0,0,1,8,6,0,0,2,0,698,10,1
5,1,2,1,6,3,1,0,3,0,3696,9,1
1,0,1,0,6,4,0,0,3,3,3606,5,1
8,2,0,5,1,5,1,0,2,2,1667,7,1
4,0,3,4,1,1,0,1,1,1,4436,7,1
5,0,2,1,5,4,4,1,3,3,4392,9,1
4,0,2,4,7,5,0,0,3,0,3588,8,1
4,1,2,2,8,1,1,0,1,0,4362,2,1
1,1,1,1,1,6,0,1,0,0,4492,9,1
4,0,2,4,1,4,0,0,3,0,3096,6,1
5,0,0,5,2,1,3,0,3,2,2833,8,1
3,0,2,0,1,5,0,1,3,0,1067,0,1
8,2,2,3,2,1,5,0,3,2,1607,9,1
7,1,0,6,1,3,1,1,0,0,4755,5,1
8,2,0,3,1,6,2,0,3,0,1832,9,1
6,2,3,1,3,5,0,0,0,0,463,0,1
3,2,1,0,2,6,2,0,3,3,3337,6,1
8,3,2,6,5,4,4,1,3,0,4482,0,1
6,3,2,0,7,3,1,0,2,2,760,5,1
5,1,0,3,4,2,3,1,0,0,1891,1,1
8,3,3,1,8,6,0,1,0,0,3768,8,1
4,3,2,2,2,5,4,1,2,1,3428,4,1
5,3,0,5,6,1,4,0,0,0,3562,2,1
4,2,3,3,1,6,5,1,1,0,1029,7,1
4,2,2,2,4,2,2,1,2,1,2130,6,1
7,1,0,7,2,2,4,0,3,0,3166,0,1
2,2,1,2,8,4,0,1,1,0,2606,3,1
4,1,2,3,2,2,2,1,3,2,4219,1,1
7,0,2,4,4,6,3,1,1,1,1780,7,1
3,1,3,0,6,5,1,1,0,0,4919,3,1
6,1,2,6,2,4,3,1,3,0,4958,9,1
7,0,0,6,4,4,1,1,3,3,4021,4,1
8,3,3,5,5,5,0,1,3,3,4174,1,1
5,1,3,5,3,1,3,0,1,0,2221,4,1
4,0,2,0,6,5,1,0,2,0,1874,7,1
2,2,0,0,4,4,2,1,2,2,1716,5,1
7,3,3,6,7,1,5,0,1,1,380,0,1
7,2,0,0,3,3,2,0,0,0,1833,10,1
1,0,0,0,7,2,3,1,1,0,3122,5,1
8,3,1,3,5,5,1,0,2,2,3841,5,1
4,1,3,3,1,4,0,0,1,1,4196,8,1
1,0,1,0,3,4,2,0,2,0,2368,6,1
5,3,3,1,8,1,0,0,0,0,965,8,1
7,0,1,4,3,2,1,1,3,2,3871,10,1
6,0,0,4,3,1,2,0,1,1,1795,7,1
7,2,0,0,1,6,1,1,1,1,1253,1,1
7,0,0,7,8,6,5,0,3,1,2535,5,1
7,0,1,4,1,6,1,1,0,0,1331,8,1
8,0,2,6,4,4,0,0,3,0,1268,3,1
4,3,0,0,7,3,5,0,3,1,4941,5,1
7,3,3,7,6,2,1,0,1,0,1188,7,1
4,3,3,0,3,4,5,1,2,0,4682,9,1
2,2,2,2,4,3,5,0,0,0,3637,2,1
7,0,2,2,6,4,5,1,3,2,2032,0,1
1,1,0,1,5,1,2,0,2,0,1458,6,1
3,1,1,3,7,5,4,1,3,2,2502,1,1
5,2,1,2,6,2,2,0,3,0,1524,5,1
6,2,1,5,7,4,3,0,3,1,2499,2,1
3,2,2,2,6,4,4,0,3,3,834,10,1
7,1,1,0,2,6,5,0,3,3,4871,1,1
2,0,1,1,3,6,4,0,0,0,2340,0,1
3,1,3,2,8,1,4,1,2,0,650,9,1
1,0,0,1,8,4,3,1,0,0,3924,6,1
3,0,1,0,5,1,2,0,3,1,3709,10,1
5,1,2,3,6,2,4,0,2,0,1022,10,1
2,1,2,0,4,4,0,1,0,0,415,10,1
5,1,3,0,1,4,5,1,0,0,3826,2,1
8,3,1,6,8,2,3,0,3,1,1544,9,1
2,2,0,0,7,6,2,0,0,0,879,0,1
1,0,0,0,4,4,1,1,1,0,1617,0,1
4,0,2,0,2,2,5,0,3,3,2443,6,1
5,2,3,0,3,2,2,0,2,1,3258,8,1
4,0,0,4,2,4,1,1,0,0,4485,0,1
5,2,1,5,2,2,5,0,3,3,4844,7,1
6,3,0,1,5,2,4,1,2,2,1881,8,1
2,1,1,1,5,5,0,0,2,2,3332,9,1
5,2,3,4,2,6,5,0,1,0,3996,3,1
2,1,2,2,2,3,5,1,2,0,3647,6,1
2,2,0,1,8,5,5,1,3,3,3130,6,1
3,3,1,0,7,3,1,0,3,3,4969,10,1
4,1,2,2,7,2,0,1,1,0,4689,10,1
8,0,0,7,1,2,0,1,2,1,4954,2,1
7,2,1,1,6,3,0,1,2,0,2511,6,1
8,1,0,7,1,4,3,0,1,0,2797,8,1
6,2,0,5,7,3,2,1,3,3,1408,8,1
7,2,2,5,2,5,4,1,0,0,409,8,1
4,1,1,3,1,5,5,0,3,2,3685,7,1
8,2,1,2,8,1,4,1,0,0,3494,1,1
1,1,0,0,7,4,2,1,0,0,4918,7,1
5,0,1,5,1,3,5,1,2,2,1699,10,1
2,1,2,2,2,1,4,0,2,0,2354,10,1
1,0,1,0,1,1,3,0,1,1,2817,7,1
4,0,0,3,8,3,5,0,3,0,2923,9,1
1,0,0,1,5,2,4,0,3,1,2387,2,1
2,0,0,2,8,2,1,0,1,1,1446,9,1
7,3,2,2,1,4,3,1,0,0,2000,3,1
4,2,0,1,4,1,3,1,2,0,3277,1,1
8,3,0,5,2,1,3,0,3,3,3550,0,1
3,0,3,2,4,2,2,1,0,0,409,5,1
3,3,0,3,5,2,0,1,2,1,4136,6,1
6,2,0,0,3,3,4,0,3,1,615,9,1
6,3,1,4,2,4,1,0,1,0,2281,7,1
4,3,2,2,1,1,1,0,1,0,1240,4,1
3,3,0,0,5,5,3,0,2,0,1478,2,1
2,1,0,0,6,4,2,1,0,0,2416,3,1
2,1,0,0,8,1,3,0,2,1,4103,2,1
1,0,1,0,3,4,0,0,2,1,3634,0,1
8,3,0,6,7,6,5,1,0,0,785,0,1
8,2,0,7,2,3,4,1,0,0,332,1,1
8,1,2,4,7,1,3,1,1,1,4568,4,1
7,1,3,3,7,6,3,0,2,1,3041,6,1
7,0,2,0,6,4,4,1,0,0,1614,1,1
6,2,2,4,7,4,3,0,3,2,563,4,1
3,2,0,2,7,5,2,0,2,0,1079,4,1
4,0,1,3,6,1,5,0,0,0,2825,5,1
2,1,1,1,6,1,0,0,3,0,3314,6,1
5,1,1,5,8,1,2,1,2,0,3940,6,1
6,2,1,3,4,5,0,0,0,0,1014,7,1
7,3,1,2,1,5,1,0,1,0,3551,7,1
8,3,1,5,4,2,4,0,1,0,307,2,1
3,1,3,2,7,4,2,0,2,0,1378,6,1
8,0,2,6,2,6,1,1,3,1,507,8,1
2,2,2,2,3,4,2,1,3,3,2861,2,1
6,3,1,6,5,2,0,0,1,0,3863,0,1
1,0,0,1,6,4,0,1,0,0,1718,2,1
6,2,1,6,6,1,3,0,3,3,2949,5,1
5,0,3,0,4,4,1,0,2,0,4267,0,1
5,1,1,1,6,6,4,1,1,0,4733,0,1
8,3,2,6,1,6,3,1,1,1,2536,5,1
8,1,2,5,1,4,1,0,1,0,4259,2,1
2,2,2,2,7,2,0,1,0,0,4145,0,1
7,3,1,1,1,5,3,1,0,0,3610,7,1
3,1,0,0,7,2,4,0,3,3,4100,8,1
4,3,2,3,6,4,3,1,0,0,4662,5,1
3,2,1,3,5,3,0,0,0,0,1103,2,1
4,3,1,0,5,3,4,0,3,2,1763,4,1
4,3,3,2,4,1,3,0,1,1,3621,10,1
1,1,0,1,1,5,0,1,2,1,1537,2,1
2,1,2,2,6,6,1,0,3,0,1953,2,1
7,2,1,3,1,2,5,0,3,1,784,0,1
8,2,1,8,8,1,2,0,2,0,1578,1,1
6,0,1,1,8,1,0,1,0,0,2597,10,1
7,1,3,0,5,5,5,1,3,0,3643,4,1
7,3,1,0,7,1,1,0,1,0,3232,5,1
4,3,3,3,5,6,5,1,2,1,2938,3,1
8,2,3,7,2,3,0,1,3,1,3735,6,1
1,1,0,1,5,2,0,1,3,0,1102,6,1
8,1,3,2,8,1,4,1,0,0,3278,4,1
7,0,3,6,6,1,3,0,1,0,1034,4,1
8,0,3,3,8,1,3,0,3,2,4457,2,1
7,0,0,3,8,3,1,1,3,0,2622,8,1
4,0,1,2,5,1,1,1,2,0,1603,8,1
1,0,0,0,6,5,5,0,1,0,3475,7,1
3,3,2,0,1,1,3,0,3,0,757,7,1
7,2,1,4,4,6,4,0,0,0,2381,2,1
7,2,1,7,4,5,4,1,0,0,1066,1,1
6,3,2,2,4,4,2,1,1,1,4392,0,1
5,3,3,4,7,2,5,0,0,0,2030,10,1
5,0,2,4,6,3,1,1,0,0,1661,0,1
4,2,3,3,4,1,3,1,1,1,3317,5,1
8,2,2,7,1,1,4,0,3,2,1633,6,1
7,0,1,4,8,2,2,0,1,0,2414,9,1
5,1,2,2,2,3,1,1,2,0,2222,6,1
7,0,0,5,3,1,5,1,1,1,2927,9,1
5,2,3,1,7,4,0,0,3,2,1288,3,1
6,0,3,3,1,5,4,0,2,1,1216,1,1
6,0,0,4,6,6,4,0,1,1,3230,5,1
2,2,1,2,2,5,1,0,3,3,3849,7,1
5,2,1,5,6,6,0,0,3,0,928,7,1
8,1,2,4,1,3,5,0,1,0,1807,4,1
5,2,0,3,5,1,5,1,0,0,870,10,1
5,0,0,0,2,6,2,0,2,1,2833,2,1
3,0,0,2,1,5,5,1,3,1,2978,0,1
4,0,0,2,5,5,2,1,0,0,1405,0,1
5,1,3,2,2,2,3,1,2,1,2343,7,1
3,3,1,0,3,3,0,1,2,1,3884,7,1
1,0,0,0,3,3,4,0,2,2,4940,8,1
3,1,0,2,8,3,3,0,2,0,2612,3,1
3,1,3,0,5,5,3,0,2,0,3457,5,1
8,2,2,6,1,5,0,0,1,1,3160,7,1
5,2,1,5,3,2,1,0,1,0,408,1,1
2,2,1,2,2,1,0,0,0,0,679,9,1
3,1,2,2,7,3,2,0,1,1,2368,4,1
8,1,1,5,2,4,4,1,0,0,2525,1,1
1,0,0,0,6,4,5,1,1,1,2056,1,1
4,2,1,1,4,6,1,1,0,0,591,6,1
2,0,0,2,7,3,5,0,0,0,2519,5,1
2,2,2,0,6,1,3,0,1,0,2686,8,1
1,0,0,1,2,3,0,0,0,0,2729,1,1
2,1,2,2,8,3,3,0,0,0,3632,0,1
3,1,2,3,3,1,1,1,0,0,618,2,1
8,2,1,0,1,3,5,0,0,0,2257,10,1
1,0,1,0,5,4,2,0,0,0,570,1,1
6,2,2,2,7,4,5,0,3,3,1227,0,1
1,0,1,1,4,4,2,1,0,0,1411,1,1
4,0,3,1,3,3,3,1,1,0,3442,9,1
3,0,3,2,5,5,0,0,1,0,335,2,1
5,1,2,3,5,2,1,0,3,2,1944,2,1
5,1,3,1,8,4,0,0,0,0,1091,4,1
1,1,1,0,5,1,1,0,3,0,3236,9,1
2,2,0,0,8,5,3,0,0,0,2996,0,1
7,0,1,2,8,2,4,0,2,2,3332,5,1
3,0,0,2,2,6,1,1,2,0,2959,4,1
8,1,0,1,4,1,3,0,0,0,1564,8,1
5,1,1,4,5,5,5,1,2,2,914,10,1
8,1,2,6,8,1,3,1,0,0,402,4,1
8,3,2,4,3,5,2,0,2,1,1492,9,1
5,3,1,0,6,5,2,1,0,0,1695,6,1
8,1,3,0,5,6,5,1,0,0,1729,2,1
7,1,1,7,4,5,5,1,1,0,3048,8,1
7,0,0,6,1,2,2,0,3,3,4201,1,1
3,3,1,3,1,4,3,0,3,3,2224,0,1
3,0,3,1,5,4,4,0,1,1,697,0,1
8,3,2,0,4,3,5,1,0,0,4436,8,1
8,0,0,1,3,6,5,0,1,1,1152,7,1
2,1,1,0,1,6,3,0,2,2,374,7,1
5,2,2,2,2,5,3,0,1,0,3177,2,1
3,0,1,0,8,2,2,1,0,0,691,6,1
2,1,0,1,2,5,3,0,1,0,3721,6,1
5,0,2,2,7,1,0,1,2,1,1776,8,1
7,0,3,7,4,4,3,1,2,2,3756,1,1
5,2,0,2,3,5,3,0,2,0,2430,4,1
5,1,0,4,5,2,1,0,1,0,3064,3,1
2,0,0,0,8,1,4,1,0,0,2955,0,1
4,3,3,3,1,1,2,1,2,1,4281,5,1
7,1,2,4,8,1,1,0,2,2,2209,3,1
8,3,2,3,6,5,1,0,0,0,1107,5,1
8,1,2,1,8,5,0,1,0,0,4534,0,1
6,2,1,6,5,5,1,1,1,0,1335,7,1
8,1,2,5,7,6,3,1,1,0,3508,3,1
1,0,0,1,4,5,3,1,2,0,2300,7,1
8,0,0,7,2,4,4,0,1,0,4190,4,1
7,0,1,0,4,4,0,1,1,0,4221,5,1
