url_count,ip_url_count,suspicious_tld_count,long_url_count,urgent_count,credential_count,threat_count,reply_to_mismatch,attachment_count,suspicious_attachment_count,text_length,exclamation_count,phishing_percentage,label
4,0,2,0,5,3,3,0,2,1,390,5,97,1
2,0,0,0,6,1,0,0,0,0,347,8,34,0
0,0,0,0,1,0,1,0,0,0,386,1,3,0
1,0,0,0,0,0,0,0,0,0,407,1,14,0
0,0,0,0,0,1,0,0,0,0,275,0,2,0
0,0,0,0,1,1,0,0,0,0,329,1,8,0
2,0,0,2,5,0,0,0,0,2,822,0,79,1
0,0,0,1,2,0,1,0,0,0,936,4,35,0
1,0,0,0,1,0,1,0,0,0,213,0,19,0
2,1,0,2,1,4,5,1,1,1,800,1,67,1
2,0,0,0,6,1,0,0,0,0,917,1,33,0
1,1,0,0,3,5,2,1,1,1,1501,3,74,1
3,2,0,1,1,3,1,0,1,1,509,3,88,1
2,1,0,0,6,0,5,1,1,0,867,6,56,1
5,2,0,1,2,0,1,1,0,2,627,8,92,1
1,0,0,0,1,0,0,0,0,0,703,0,15,0
1,0,2,1,1,0,1,1,0,0,992,7,54,1
1,0,0,0,1,0,1,0,0,0,469,0,7,0
1,0,0,0,1,0,0,0,0,0,277,0,16,0
0,0,0,2,4,0,1,0,0,0,614,5,35,0
1,0,0,0,0,0,0,0,0,0,478,0,11,0
2,1,0,2,1,4,1,0,0,0,604,4,51,1
1,0,0,0,1,1,1,0,0,0,487,1,16,0
0,0,0,0,0,1,1,0,0,0,704,0,23,0
2,2,1,0,0,4,5,0,2,1,609,6,95,1
2,0,0,0,5,5,1,1,1,0,1488,1,78,1
0,0,1,0,5,4,0,0,0,0,1071,7,41,0
1,1,1,0,3,1,1,0,1,0,1503,1,77,1
0,0,0,2,1,1,0,0,1,2,254,5,95,1
1,1,1,1,0,6,0,1,0,0,1256,8,56,1
3,1,0,1,5,2,2,0,1,0,215,4,87,1
1,0,0,0,0,0,0,0,0,0,234,6,35,0
6,2,0,2,3,4,4,0,0,2,734,5,95,1
0,0,0,0,1,1,1,0,0,0,489,1,7,0
0,0,0,0,0,1,0,0,0,0,409,0,6,0
1,0,0,0,5,1,1,0,0,0,404,1,34,0
1,0,1,2,4,0,0,0,0,2,1461,2,68,1
1,0,0,1,0,1,1,1,1,0,223,1,57,1
2,0,0,0,0,1,4,0,1,0,455,0,69,1
4,2,0,2,5,0,5,1,2,0,1582,6,98,1
1,0,0,0,0,0,0,0,0,0,764,1,28,0
2,0,0,0,3,0,1,0,0,0,867,8,31,0
5,1,2,1,3,3,1,0,0,0,824,2,75,1
1,0,0,0,0,0,1,0,0,0,109,1,10,0
1,0,0,0,0,1,1,0,0,0,128,1,14,0
0,0,0,0,0,1,0,0,0,0,641,1,13,0
0,0,0,0,0,1,1,0,0,0,470,1,10,0
3,0,2,1,1,4,1,1,0,0,793,6,46,0
0,0,0,0,1,1,1,0,0,0,180,0,14,0
3,2,2,0,5,6,5,1,0,0,971,3,56,1
2,1,0,0,5,3,3,1,2,0,151,5,74,1
3,0,0,1,0,1,1,1,0,0,195,2,46,0
1,0,2,2,5,6,2,1,0,1,708,6,93,1
1,0,1,1,1,5,0,0,0,0,707,1,48,0
1,0,0,0,1,0,1,0,0,0,278,0,9,0
1,0,1,2,1,0,1,1,0,0,524,6,47,0
1,0,0,0,0,1,1,0,0,0,420,6,33,0
4,1,2,2,3,0,1,1,2,2,573,0,68,1
1,0,0,0,0,1,0,0,0,0,305,0,3,0
0,0,2,0,5,1,5,0,2,2,443,7,88,1
1,0,0,0,1,0,1,0,0,0,132,0,7,0
0,0,0,0,3,0,0,0,0,0,183,8,33,0
1,0,2,0,2,3,0,0,0,0,279,8,57,1
1,0,0,0,1,0,1,0,0,0,442,1,14,0
4,2,2,2,5,2,4,1,1,2,1358,7,67,1
4,0,1,0,6,1,0,1,0,0,671,8,79,1
2,1,1,2,5,0,4,0,0,0,986,1,52,1
1,1,1,0,0,3,1,0,0,0,1321,7,63,1
2,0,1,0,5,6,1,0,0,0,957,4,46,0
3,0,1,2,4,0,0,0,2,2,1555,0,77,1
1,0,0,0,5,6,0,1,0,0,972,7,50,1
0,0,2,2,1,0,1,0,0,0,554,3,44,0
0,0,0,1,4,6,4,1,1,0,1284,0,53,1
6,0,1,2,4,6,0,0,1,2,434,5,96,1
2,1,2,1,4,1,2,1,0,2,1324,8,95,1
6,0,0,1,6,2,5,0,2,2,415,2,97,1
1,0,0,1,6,2,0,0,0,0,953,2,41,0
2,0,0,2,5,6,1,0,0,0,952,7,41,0
1,0,2,0,5,1,3,0,0,0,1210,6,53,1
1,0,0,0,1,1,0,0,0,0,312,1,29,0
0,0,0,1,3,1,0,0,0,0,717,3,40,0
1,0,0,0,1,1,0,0,0,0,433,1,1,0
5,1,1,2,4,3,1,1,2,0,1251,2,89,1
0,0,1,2,6,1,2,0,1,1,1140,1,89,1
0,0,0,0,0,1,0,0,0,0,539,1,8,0
1,0,0,0,0,0,1,0,0,0,436,0,3,0
2,0,2,0,2,1,5,0,2,0,1605,4,90,1
0,0,0,0,0,1,0,0,0,0,289,0,12,0
2,1,0,0,4,0,5,1,1,0,649,2,55,1
2,0,0,1,1,0,0,0,0,0,809,4,37,0
1,0,0,0,0,1,1,0,0,0,521,5,31,0
0,0,2,2,4,3,5,0,1,1,661,0,89,1
4,1,0,1,3,2,1,0,0,1,179,5,78,1
2,0,0,0,2,1,0,0,0,0,800,0,39,0
1,1,0,2,6,6,0,0,2,0,751,6,65,1
2,0,1,0,5,4,0,0,0,0,136,2,40,0
1,0,0,0,3,1,1,0,0,0,697,6,30,0
1,0,2,1,1,1,4,1,0,2,612,1,76,1
0,0,0,0,0,0,1,0,0,0,229,1,8,0
5,0,1,0,3,3,5,0,2,2,484,4,83,1
1,0,1,2,4,4,4,0,0,0,627,3,52,1
2,0,2,2,3,3,4,1,2,0,176,8,60,1
2,1,0,1,1,5,4,0,1,0,373,8,55,1
1,0,0,1,2,1,1,0,0,0,144,5,42,0
1,0,0,0,1,1,0,0,0,0,354,1,20,0
3,1,1,0,2,4,0,1,1,1,191,4,77,1
0,0,0,0,6,4,4,1,1,0,379,8,58,1
3,0,1,1,5,5,4,1,2,1,1157,6,65,1
3,2,2,2,4,2,3,0,1,0,318,7,55,1
5,0,1,2,0,0,2,1,0,0,153,3,89,1
2,2,1,0,2,3,3,1,1,1,767,0,67,1
2,0,2,2,4,3,0,0,1,1,1456,4,83,1
2,0,0,0,5,0,0,0,0,0,390,3,33,0
3,0,2,2,2,0,1,1,0,0,134,5,47,0
3,1,2,2,6,1,3,1,1,0,377,4,100,1
1,0,0,0,0,1,0,0,0,0,439,1,22,0
1,0,0,0,0,0,1,0,0,0,157,0,15,0
2,2,1,1,5,1,3,1,2,0,1388,6,68,1
6,0,2,2,2,4,1,1,2,0,1474,6,97,1
1,0,0,0,1,0,0,0,0,0,837,0,25,0
0,0,0,0,0,1,1,0,0,0,407,1,2,0
0,0,0,0,0,1,1,0,0,0,250,1,10,0
2,2,1,1,0,1,3,1,1,0,400,0,58,1
1,0,0,0,0,1,1,0,0,0,796,1,24,0
1,0,0,0,1,1,0,0,0,0,338,0,27,0
0,0,0,0,2,3,5,1,0,1,197,7,68,1
0,0,0,0,1,1,1,0,0,0,465,1,28,0
3,0,2,1,1,3,1,1,1,0,1202,5,59,1
0,0,1,1,6,3,2,1,2,1,1431,3,89,1
2,0,0,2,2,0,1,0,0,0,968,3,36,0
3,1,0,0,3,3,3,1,2,0,1073,4,57,1
1,0,0,0,0,0,1,0,0,0,315,1,3,0
0,0,1,2,3,2,0,1,0,0,280,1,45,0
1,0,0,2,6,1,0,0,0,0,736,0,40,0
0,0,2,1,5,0,3,1,1,1,1586,8,100,1
0,0,0,0,1,1,1,0,0,0,350,1,19,0
5,1,1,0,2,1,1,0,1,1,165,0,83,1
1,0,0,0,1,0,0,0,0,0,135,0,4,0
1,1,2,2,2,6,3,0,0,2,1511,8,94,1
4,2,1,1,0,0,4,0,2,1,1128,3,72,1
3,1,1,1,0,2,5,1,1,1,970,1,95,1
3,2,1,2,0,2,5,1,2,2,942,6,65,1
5,1,2,0,5,4,0,1,2,0,855,6,85,1
2,0,2,1,0,4,0,0,0,0,665,2,43,0
1,0,0,2,1,4,5,0,1,1,685,0,89,1
1,0,1,2,1,4,1,0,0,0,278,2,40,0
1,0,0,0,0,1,0,0,0,0,321,0,8,0
3,1,0,1,3,2,3,0,0,2,1309,1,68,1
1,0,0,0,5,1,0,0,0,0,367,7,32,0
1,0,0,0,0,0,1,0,0,0,720,4,38,0
0,0,0,0,5,0,0,0,0,0,901,8,36,0
1,1,0,2,5,5,5,1,1,0,735,7,61,1
2,0,0,0,1,2,0,0,0,0,389,5,61,1
2,0,1,1,6,2,4,0,1,0,1373,8,65,1
4,1,2,0,5,0,3,1,1,2,1752,0,99,1
4,1,2,2,6,0,1,1,1,1,1162,1,73,1
3,0,1,2,1,1,0,0,0,0,551,4,48,0
4,0,2,2,6,0,5,0,0,2,233,4,68,1
1,0,1,0,5,4,0,1,0,0,421,1,49,0
4,1,2,1,5,6,1,0,2,2,308,2,88,1
1,0,0,0,0,1,0,0,0,0,402,0,8,0
1,0,0,0,1,0,0,0,0,0,355,0,11,0
2,0,1,1,1,6,0,0,0,0,228,5,42,0
0,0,0,0,0,0,1,0,0,0,403,0,28,0
3,2,0,2,5,0,0,1,1,0,1224,4,57,1
2,1,1,1,5,6,5,1,0,2,1738,4,84,1
1,0,0,2,5,1,0,0,0,0,244,6,41,0
4,1,1,0,0,3,2,0,2,2,310,0,78,1
0,0,2,1,5,4,0,0,0,0,1178,2,53,1
1,0,0,0,0,0,1,0,0,0,648,0,20,0
1,0,2,0,5,6,3,1,2,0,923,2,53,1
3,2,2,1,1,0,4,0,2,1,1116,1,83,1
0,0,1,2,1,1,5,1,1,0,1656,2,95,1
3,0,2,0,1,1,0,0,2,2,1048,4,70,1
2,2,1,2,1,2,1,1,0,0,1349,5,71,1
1,0,0,0,1,0,0,0,0,0,439,0,11,0
1,1,0,1,0,2,4,0,0,0,636,0,90,1
2,1,1,1,3,6,3,1,0,0,1286,0,53,1
0,0,0,0,5,1,1,0,0,0,501,4,32,0
0,0,0,0,0,1,1,0,0,0,742,1,26,0
1,0,2,2,3,4,4,1,2,0,880,5,55,1
1,0,0,1,5,0,3,0,0,0,147,1,54,1
0,0,0,0,1,0,1,0,0,0,593,1,12,0
3,0,2,2,0,1,4,0,0,1,348,4,85,1
4,1,2,0,4,1,5,1,1,0,1306,1,66,1
1,0,0,0,6,0,1,0,0,0,338,4,33,0
1,0,2,1,0,5,3,1,0,0,215,5,56,1
1,0,2,2,3,3,0,1,2,2,927,8,93,1
6,1,1,1,5,5,1,0,1,2,1456,8,95,1
1,0,2,0,5,4,0,0,2,0,415,3,84,1
1,0,0,1,4,4,1,1,0,0,1196,4,47,0
3,1,1,2,3,4,0,1,1,1,1741,8,87,1
1,0,0,0,1,1,1,0,0,0,688,1,28,0
0,0,0,0,2,5,0,0,0,0,266,7,42,0
1,0,2,2,2,4,0,0,0,0,1045,8,41,0
4,1,1,2,5,3,2,0,2,0,1545,4,89,1
3,2,0,1,3,2,0,0,2,2,1109,6,67,1
1,0,0,0,1,1,1,0,0,0,464,5,32,0
1,0,0,0,1,1,0,0,0,0,512,1,9,0
4,1,0,2,0,6,0,0,1,2,1132,2,67,1
0,0,0,0,1,0,0,0,0,0,143,1,7,0
3,2,2,0,1,2,1,0,2,1,1208,3,73,1
2,0,0,2,1,1,1,0,0,0,520,8,39,0
1,0,0,0,1,0,0,0,0,0,511,0,6,0
0,0,0,0,1,1,0,0,0,0,173,5,35,0
1,0,0,0,0,1,1,0,0,0,509,1,28,0
1,0,0,0,1,1,1,0,0,0,526,0,13,0
0,0,2,0,3,0,1,0,0,0,1092,4,44,0
6,1,2,2,1,3,1,0,2,1,1634,3,95,1
2,2,2,0,0,4,5,0,2,0,1186,5,50,1
3,2,2,2,1,6,4,1,2,0,187,2,52,1
1,0,0,0,1,0,0,0,0,0,120,1,10,0
2,1,2,0,0,1,3,0,1,0,632,3,58,1
2,1,1,2,4,2,2,1,0,1,1249,0,77,1
2,0,2,2,5,4,0,0,1,0,1089,5,61,1
0,0,0,2,5,5,1,1,0,0,296,4,47,0
1,1,0,2,0,3,2,0,2,2,600,8,77,1
5,1,2,2,3,2,3,1,1,1,876,5,99,1
0,0,0,1,2,2,5,1,2,2,530,4,74,1
1,0,0,0,1,1,0,0,0,0,444,1,28,0
1,0,2,0,6,4,2,0,1,1,1521,3,72,1
0,0,0,1,1,1,1,0,0,0,577,1,38,0
0,0,0,0,0,0,1,0,0,0,429,1,6,0
3,0,1,2,2,1,5,0,2,0,637,8,59,1
1,0,1,1,3,4,2,1,1,0,312,3,61,1
1,0,2,2,5,3,1,0,0,0,295,6,43,0
2,2,1,1,1,4,5,1,0,0,396,8,68,1
2,0,1,2,0,6,1,1,0,0,717,7,46,0
0,0,2,1,3,0,0,1,0,0,340,3,46,0
1,0,0,2,5,5,5,1,1,0,103,4,52,1
1,0,0,0,0,1,1,0,0,0,513,1,2,0
5,0,1,2,3,5,4,1,2,2,602,4,81,1
1,0,0,0,1,1,0,0,0,0,630,0,15,0
2,1,2,1,0,0,3,0,0,0,1346,6,63,1
0,0,0,0,0,1,1,0,0,0,131,0,12,0
0,0,2,0,3,3,4,1,2,0,1101,8,97,1
1,1,1,2,0,3,5,0,0,0,847,3,55,1
4,2,1,1,3,5,1,1,0,1,1096,3,85,1
2,0,2,2,4,3,0,1,0,0,218,7,47,0
0,0,0,0,0,1,0,0,0,0,318,0,16,0
0,0,0,2,0,0,1,0,0,0,488,0,44,0
3,1,0,1,5,2,4,0,1,1,1477,3,77,1
1,0,2,2,4,3,1,0,0,0,887,1,40,0
2,2,0,0,5,6,5,0,2,0,1034,3,88,1
3,0,1,2,6,1,1,0,0,0,1151,2,46,0
0,0,2,1,1,5,1,0,0,0,641,1,43,0
1,0,0,0,1,0,0,0,0,0,229,0,18,0
0,0,0,0,0,1,0,0,0,0,430,0,25,0
0,0,0,2,3,6,0,1,0,0,726,6,48,0
6,1,1,1,5,5,2,1,1,2,539,2,97,1
2,0,1,1,0,0,0,1,0,0,274,3,47,0
3,0,0,2,0,5,1,0,0,0,218,3,48,0
4,0,2,2,1,3,5,1,2,1,304,8,70,1
2,1,0,1,3,5,1,0,0,0,634,8,99,1
0,0,0,0,1,1,1,0,0,0,161,1,31,0
0,0,0,0,1,0,0,0,0,0,498,0,14,0
0,0,0,0,1,1,1,0,0,0,579,1,25,0
0,0,0,0,1,1,1,0,0,0,155,0,5,0
3,1,0,2,4,2,0,1,1,2,1088,1,99,1
3,0,0,1,1,0,2,1,2,0,1445,4,81,1
1,0,0,0,0,0,0,0,0,0,265,1,13,0
2,0,0,1,6,1,1,0,0,0,729,6,38,0
2,0,2,2,0,3,0,1,2,0,572,0,59,1
2,0,2,0,4,5,1,0,0,0,569,4,49,0
1,0,0,0,0,1,0,0,0,0,226,0,16,0
6,1,2,2,0,1,3,0,2,1,1051,0,94,1
2,0,0,1,1,0,4,0,2,0,915,2,59,1
6,1,0,1,6,0,1,0,0,1,1270,0,99,1
4,1,1,1,4,0,1,0,0,1,1216,3,70,1
4,1,0,2,6,4,5,0,0,1,841,7,96,1
1,0,0,0,6,0,1,0,0,0,418,5,30,0
1,0,0,0,4,0,1,0,0,0,225,0,32,0
0,0,0,0,1,0,0,0,0,0,254,0,20,0
0,0,0,0,1,1,1,0,0,0,679,0,24,0
1,0,0,0,1,0,1,0,0,0,604,0,28,0
0,0,0,1,3,4,3,0,2,0,721,1,62,1
1,0,0,0,1,0,1,0,0,0,195,1,16,0
2,0,0,0,6,0,1,0,0,0,313,3,32,0
3,2,1,0,6,4,3,1,1,0,1051,6,57,1
0,0,0,0,1,1,0,0,0,0,258,1,7,0
5,2,2,1,5,5,5,0,0,2,1661,7,83,1
1,0,0,0,1,2,4,1,2,2,1585,7,97,1
1,0,1,1,0,6,0,0,0,0,718,8,42,0
2,0,0,0,4,1,1,0,0,0,842,3,35,0
0,0,0,0,1,1,0,0,0,0,449,1,14,0
1,0,0,0,0,1,1,0,0,0,693,1,20,0
3,0,0,0,0,3,4,1,1,0,728,7,61,1
2,0,2,2,2,3,1,1,0,0,406,8,46,0
3,0,0,1,5,4,1,1,2,1,649,0,72,1
1,0,2,2,2,5,3,1,2,1,123,6,97,1
1,0,2,2,6,3,0,0,0,0,1163,2,48,0
3,0,2,1,3,3,3,1,1,0,183,3,52,1
4,1,0,1,1,3,3,0,2,1,242,1,72,1
1,0,0,0,0,1,0,0,0,0,166,1,7,0
0,0,0,0,0,1,0,0,0,0,394,0,22,0
0,0,0,0,0,0,0,0,0,0,246,0,20,0
4,0,1,1,3,0,3,0,1,2,629,3,78,1
0,0,2,1,5,1,1,1,1,2,902,5,87,1
1,1,0,0,4,2,1,1,2,0,167,6,99,1
1,0,0,0,4,1,1,0,0,0,644,7,33,0
2,0,0,0,4,5,4,0,1,0,841,5,99,1
0,0,0,2,6,0,1,0,0,0,353,7,39,0
2,0,1,1,6,0,3,1,2,0,1185,7,52,1
3,0,2,0,0,1,5,0,0,0,610,1,69,1
0,0,2,2,2,4,3,1,0,0,1312,2,61,1
3,2,2,1,1,4,3,0,2,0,615,2,69,1
2,0,0,1,6,1,0,0,0,0,690,1,39,0
4,1,1,1,0,3,0,0,0,0,474,8,60,1
4,0,1,0,0,2,0,0,0,2,1098,4,71,1
2,0,0,0,0,1,0,0,0,0,107,1,43,0
3,1,1,1,2,0,3,1,2,1,1368,2,92,1
5,0,0,1,3,3,1,1,1,2,1614,0,84,1
0,0,0,1,5,5,4,1,1,1,449,0,99,1
1,0,0,0,0,1,1,0,0,0,399,0,29,0
0,0,0,0,1,1,0,0,0,0,343,0,25,0
0,0,0,0,6,2,2,1,2,0,414,3,50,1
1,0,0,0,1,0,1,0,0,0,644,1,17,0
0,0,0,0,2,0,5,0,2,0,985,7,64,1
3,2,0,0,4,1,2,0,2,0,194,1,77,1
1,1,0,0,1,5,1,1,0,1,1278,3,71,1
3,2,1,2,1,4,0,1,2,2,861,5,96,1
0,0,0,0,1,0,1,0,0,0,185,1,15,0
1,0,1,1,6,3,2,0,1,0,712,8,76,1
1,1,0,1,1,2,4,0,2,0,1217,3,59,1
0,0,1,2,4,6,3,1,0,2,989,7,88,1
1,1,1,0,5,2,1,1,1,0,1375,7,61,1
3,0,2,1,2,3,0,1,1,2,729,3,66,1
0,0,2,2,0,6,1,1,2,2,138,4,66,1
1,0,0,0,1,1,0,0,0,0,131,0,16,0
2,0,2,0,3,5,2,1,0,1,950,2,72,1
0,0,0,1,3,0,0,0,0,0,474,4,36,0
1,0,0,1,6,4,1,0,2,0,1570,4,76,1
0,0,2,1,1,3,1,0,2,0,1640,7,80,1
0,0,0,0,1,1,0,0,0,0,364,1,23,0
1,0,2,0,0,5,0,0,0,0,644,2,42,0
1,0,1,2,4,5,2,1,1,0,423,8,78,1
1,1,2,1,5,3,5,1,1,0,822,3,81,1
0,0,0,1,6,1,5,1,1,2,583,6,76,1
0,0,0,2,1,1,0,0,0,0,688,0,41,0
5,0,1,1,6,3,3,0,2,1,716,2,90,1
3,0,2,2,2,2,2,0,2,0,681,2,57,1
1,0,1,2,3,4,1,0,2,1,1007,5,82,1
2,0,0,0,1,0,1,0,0,0,336,6,34,0
0,0,1,0,5,6,5,0,2,1,457,8,75,1
4,2,0,1,3,1,1,0,0,0,604,0,60,1
1,1,1,0,5,6,5,0,0,0,470,3,61,1
2,0,0,0,2,6,3,1,0,0,1267,8,54,1
1,0,2,1,1,0,0,0,0,0,810,0,47,0
0,0,1,0,1,1,0,0,0,0,434,1,41,0
1,0,0,0,0,1,1,0,0,0,266,1,3,0
1,0,0,0,0,1,0,0,0,0,177,1,6,0
1,0,1,0,0,4,0,0,0,0,860,5,43,0
0,0,0,0,1,0,0,0,0,0,597,0,11,0
0,0,2,1,0,2,5,0,2,2,735,4,75,1
0,0,0,1,5,3,2,1,1,0,1931,6,97,1
1,0,2,2,5,1,2,1,0,0,135,6,55,1
1,0,0,0,0,0,1,0,0,0,542,0,15,0
0,0,0,0,3,3,0,0,0,0,420,0,40,0
0,0,0,0,2,1,1,0,0,0,783,6,37,0
3,1,0,1,1,5,1,1,0,2,186,0,76,1
0,0,0,0,0,1,1,0,0,0,198,0,13,0
1,0,1,2,4,4,4,0,2,2,524,0,93,1
1,0,0,2,0,1,0,0,0,0,668,8,35,0
1,0,0,0,1,1,0,0,0,0,640,1,14,0
0,0,2,0,5,4,3,1,1,0,1240,8,53,1
1,1,1,0,4,0,0,1,0,2,1099,2,97,1
0,0,0,0,1,1,0,0,0,0,423,0,0,0
1,1,1,1,0,3,4,0,2,0,158,8,58,1
0,0,0,0,1,1,1,0,0,0,205,1,28,0
1,0,2,2,1,3,1,0,0,0,262,4,44,0
3,0,1,2,0,3,1,1,0,0,1020,5,49,0
1,0,0,0,1,0,0,0,0,0,535,1,8,0
3,0,0,1,5,4,1,1,0,0,524,4,45,0
0,0,0,0,4,0,1,0,0,0,314,2,31,0
0,0,0,0,0,1,1,0,0,0,319,1,2,0
6,0,0,1,5,3,3,0,0,2,509,1,97,1
3,0,2,2,3,0,0,1,0,0,320,5,48,0
2,0,0,1,5,0,0,0,0,0,972,1,36,0
1,0,0,0,0,0,1,0,0,0,397,1,18,0
0,0,2,0,2,2,0,0,0,0,619,0,41,0
4,2,2,0,4,6,3,1,2,1,585,8,85,1
3,0,1,1,0,3,1,0,0,1,609,8,65,1
0,0,0,0,0,0,0,0,0,0,398,0,28,0
0,0,2,1,4,1,0,0,0,0,603,4,40,0
1,0,0,0,1,1,1,0,0,0,523,1,13,0
1,0,0,0,0,1,0,0,0,0,634,1,19,0
0,0,0,0,1,0,1,0,0,0,435,1,20,0
0,0,0,0,0,0,0,0,0,0,119,0,7,0
1,0,0,0,0,1,1,0,0,0,861,1,28,0
0,0,1,0,5,2,4,0,1,0,309,8,57,1
1,0,1,0,3,3,3,0,2,2,335,2,80,1
0,0,0,0,1,1,1,0,0,0,597,0,27,0
4,1,0,1,0,2,1,1,1,2,761,8,74,1
1,0,0,1,1,0,0,0,0,0,263,4,36,0
4,0,1,2,4,6,3,0,2,0,600,7,88,1
1,0,0,0,0,1,1,0,0,0,142,3,30,0
0,0,0,0,0,0,1,0,0,0,489,0,9,0
0,0,0,0,4,0,1,0,0,0,106,6,33,0
0,0,0,0,1,1,0,0,0,0,613,0,10,0
0,0,0,0,1,1,0,0,0,0,411,1,13,0
1,1,0,0,1,2,0,1,0,0,505,1,52,1
0,0,2,2,0,2,0,1,0,2,574,2,66,1
2,0,0,1,6,4,0,0,0,0,417,4,40,0
0,0,1,0,4,5,2,0,1,0,1028,1,57,1
2,0,0,2,3,0,0,0,0,0,122,3,37,0
1,0,0,0,1,1,1,0,0,0,422,1,13,0
0,0,0,0,1,1,1,0,0,0,714,1,16,0
1,0,0,0,1,0,0,0,0,0,209,1,6,0
1,0,0,0,4,1,0,0,0,0,718,3,33,0
2,0,0,0,0,0,1,0,0,0,865,4,31,0
0,0,0,0,1,1,0,0,0,0,104,1,11,0
0,0,0,0,0,1,1,0,0,0,279,0,2,0
0,0,0,0,1,1,1,0,0,0,347,0,8,0
0,0,0,2,4,3,5,1,1,1,1711,1,87,1
1,0,0,0,0,1,0,0,0,0,497,1,21,0
0,0,0,0,1,1,1,0,0,0,366,1,2,0
2,2,1,2,5,4,4,1,2,0,616,8,59,1
1,0,0,0,0,0,1,0,0,0,209,0,8,0
1,0,0,0,1,0,0,0,0,0,327,1,6,0
6,0,2,1,2,4,2,0,0,0,1009,8,97,1
0,0,0,0,0,1,0,0,0,0,687,1,13,0
0,0,0,0,1,0,0,0,0,0,572,0,6,0
1,0,0,0,2,0,1,0,0,0,442,6,34,0
2,0,0,0,5,5,4,1,2,0,1256,6,57,1
2,1,0,0,4,0,3,0,0,2,579,5,89,1
0,0,0,0,6,0,1,0,0,0,732,2,31,0
3,0,1,0,5,3,0,1,0,0,1034,3,49,0
1,0,0,0,0,1,1,0,0,0,258,1,13,0
3,2,2,0,1,6,5,1,2,0,870,5,64,1
1,0,1,2,6,3,4,1,2,0,634,1,84,1
1,0,0,0,4,0,0,0,0,0,883,7,30,0
3,1,0,1,0,2,2,0,1,0,754,7,77,1
1,0,2,0,3,1,2,0,1,2,1303,8,77,1
1,1,1,1,2,3,1,1,0,0,706,5,78,1
3,0,0,0,4,5,0,1,0,0,370,7,46,0
0,0,1,2,4,1,2,1,0,2,1807,0,89,1
0,0,2,0,3,0,0,0,0,0,198,1,42,0
6,0,2,2,0,0,2,1,0,1,244,7,100,1
1,0,0,0,1,0,0,0,0,0,189,0,24,0
0,0,0,0,0,0,1,0,0,0,440,1,0,0
4,0,2,2,5,6,4,1,1,0,502,3,73,1
0,0,0,0,1,1,0,0,0,0,605,1,9,0
1,1,1,1,5,3,0,0,0,0,1681,8,80,1
1,0,0,1,1,6,0,1,1,0,1084,6,70,1
0,0,0,0,0,0,0,0,0,0,523,1,8,0
0,0,2,0,3,4,1,1,2,2,1310,1,97,1
3,1,1,0,6,1,1,0,2,0,238,3,52,1
1,1,0,2,1,5,3,1,0,0,879,3,84,1
2,2,2,2,2,6,1,0,1,0,478,6,59,1
2,1,1,2,4,2,1,1,2,2,1210,6,97,1
0,0,0,1,6,1,1,0,1,0,627,0,64,1
5,2,0,1,4,3,3,0,1,1,1538,5,77,1
5,2,2,0,6,5,3,0,1,2,1080,0,76,1
1,0,0,0,0,0,0,0,0,0,372,1,21,0
1,0,0,0,1,0,1,0,0,0,282,6,30,0
0,0,0,0,2,4,2,0,2,0,113,2,50,1
2,1,2,2,4,4,3,1,0,2,1032,3,79,1
2,1,2,1,6,2,0,0,1,2,1024,4,77,1
0,0,0,1,5,1,3,1,0,0,1555,8,87,1
1,1,1,2,3,6,3,0,0,0,428,5,54,1
2,2,0,0,1,0,0,0,1,1,610,0,71,1
4,2,0,2,1,5,2,0,2,1,557,2,95,1
0,0,0,0,1,0,0,0,0,0,275,1,14,0
1,0,0,0,1,1,1,0,0,0,252,0,29,0
1,0,0,0,0,0,0,0,0,0,415,1,0,0
1,0,0,0,0,1,1,0,0,0,524,0,2,0
1,1,2,2,3,6,1,1,1,0,235,2,55,1
5,2,1,1,2,0,5,0,0,1,265,0,79,1
0,0,2,2,6,2,5,0,0,1,454,3,65,1
0,0,0,1,0,3,1,0,0,1,178,2,88,1
5,2,0,0,5,1,5,1,2,0,1896,4,95,1
1,0,0,0,1,0,0,0,0,0,545,0,25,0
0,0,1,2,3,1,0,1,1,2,889,8,71,1
2,0,0,0,6,0,2,1,1,0,617,1,60,1
1,0,0,0,0,1,1,0,0,0,235,1,2,0
0,0,0,0,1,1,1,0,0,0,382,0,0,0
1,0,0,0,0,1,1,0,0,0,406,0,12,0
3,2,0,2,0,4,1,1,0,0,834,0,74,1
0,0,2,2,6,3,1,0,0,0,201,3,40,0
1,0,0,0,0,1,1,0,0,0,263,0,15,0
1,0,2,2,0,2,4,0,1,2,1011,4,89,1
1,0,0,0,2,0,1,0,0,0,608,6,30,0
1,0,0,0,0,1,0,0,0,0,209,0,22,0
1,0,0,0,0,1,1,0,0,0,618,1,14,0
1,0,0,0,1,0,1,0,0,0,141,0,23,0
1,0,0,0,1,0,0,0,0,0,120,1,10,0
0,0,2,2,3,0,1,0,0,0,733,2,45,0
0,0,0,0,1,1,1,0,0,0,776,1,22,0
1,0,1,2,6,2,4,1,1,1,1011,7,76,1
4,0,0,2,1,6,3,0,0,2,725,5,76,1
3,0,1,1,2,6,5,0,0,0,896,0,59,1
4,1,2,2,3,0,0,1,2,0,471,1,70,1
1,0,1,2,4,4,3,0,0,2,500,4,99,1
